file,context,source,translation,category,suggested_check
st_core_Chinese.ts,QObject,"Subcircuit analysis failed. The file contains multiple sub circuits or no sub circuits, and the software only supports identifying the unique corresponding sub circuit.",子电路解析失败。文件中包含多个子电路或无子电路，软件只支持识别唯一对应的子电路。,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_core_Chinese.ts,QObject,The number of points cannot be 1.,点数不能为1.,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,Snp file parse error.,SNP文件解析失败。,文件/导入导出,检查文件路径、后缀、权限、文件是否为空或被占用；导入数据时检查格式与分隔符。
st_core_Chinese.ts,QObject,[%1] Parsing failed.,[%1]解析失败.,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,"The 'model' of [%1] is named [%2], please check and define the corresponding 'Model'.",[%1]的'model'被命名为[%2]，请检查并定义对应的'Model'。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,The 'Model' of [%1] is unnamed. Please check and name the corresponding 'Model'.,[%1]的'Model'未命名，请检查并命名对应的'Model'。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,The resistor[%1] AC cannot be empty.,电阻[%1] AC参数不能为空。,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_core_Chinese.ts,QObject,Copy subcircuit file error from [%1] to [%2] .,"电路从[%1]复制到[%2],复制失败。",文件/导入导出,检查文件路径、后缀、权限、文件是否为空或被占用；导入数据时检查格式与分隔符。
st_core_Chinese.ts,QObject,"Failed to retrieve SNP file, the file at that path does not exist.",获取所有snp路径，检查后以下文件不存在。,文件/导入导出,检查文件路径、后缀、权限、文件是否为空或被占用；导入数据时检查格式与分隔符。
st_core_Chinese.ts,QObject,[%1]component model is missing. Please check and define the corresponding 'Model'.,[%1]的'Model'未找到，请检查并定义对应的'Model'。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,Multiple lines named %1. Please check and modify duplicate node names.,多条线的节点名%1重复，请检查并修改重复的节点名。,几何/选择,检查当前选择模式和对象类型；面/线/点数量是否满足操作要求，曲面、非共面或非闭合曲线常会导致失败。
st_core_Chinese.ts,QObject,One component's name is empty.,存在一个组件的名称为空。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,Observer data does not exist.,接收器结果不存在。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,%1 data does not exist.,%1数据不存在。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,"Frequency,voltage and current data calculation failed.",频率，电压和电流数据计算失败。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,"Frequency, voltage and current data calculation failed.",频率电压和电流数据计算失败。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,S parameter calculation failed.,S parameter计算失败。,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_core_Chinese.ts,QObject,Lumped port cannot pass through PEC or conductor.,集总端口不能穿过完美电导体(PEC)或者导体。,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_core_Chinese.ts,QObject,Lumped element cannot pass through PEC or conductor.,集总元件不能穿过完美电导体(PEC)或者导体。,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_core_Chinese.ts,QObject,Lumped element validation failed.,集总元件校验失败。,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_core_Chinese.ts,QObject,Far-field file does not exist.,远场结果文件不存在。,文件/导入导出,检查文件路径、后缀、权限、文件是否为空或被占用；导入数据时检查格式与分隔符。
st_core_Chinese.ts,QObject,Mesh type is invalid.,网格类型无效。,网格,检查网格类型、求解器是否匹配，查看病态网格；适当调整 3D 网格、波端口网格或自适应网格参数。
st_core_Chinese.ts,QObject,Node numbering error.,节点编号错误。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,Edge numbering error.,边编号错误。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,the Jacobian matrix is singular.,"雅可比矩阵奇异, 请检查网格质量。",网格,检查网格类型、求解器是否匹配，查看病态网格；适当调整 3D 网格、波端口网格或自适应网格参数。
st_core_Chinese.ts,QObject,enlarge PML elements error.,放大PML单元错误。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,Share face error!,共享面错误！,几何/选择,检查当前选择模式和对象类型；面/线/点数量是否满足操作要求，曲面、非共面或非闭合曲线常会导致失败。
st_core_Chinese.ts,QObject,check edge dof error.,检查边自由度错误。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,check node dof error.,检查点自由度错误。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,remove bound edge id error.,移除边界ID错误。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,faild to assemble coupled solid - fuid model.,装配固液耦合模式失败。,几何/选择,检查当前选择模式和对象类型；面/线/点数量是否满足操作要求，曲面、非共面或非闭合曲线常会导致失败。
st_core_Chinese.ts,QObject,vector fitting error.,矢量拟合错误。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,init Bd face faild.,初始化边界面失败。,几何/选择,检查当前选择模式和对象类型；面/线/点数量是否满足操作要求，曲面、非共面或非闭合曲线常会导致失败。
st_core_Chinese.ts,QObject,search lumped port node1 faild.,搜索集总端口节点1失败。,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_core_Chinese.ts,QObject,search lumped port node2 faild.,搜索集总端口节点2失败。,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_core_Chinese.ts,QObject,The dipole can not be placed on a port !,偶极子不能放在端口上！,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_core_Chinese.ts,QObject,waveport multiconductor has too many modes for degeneracy correnction.,波端口多导体包含的模式过多，无法进行简并校验。,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_core_Chinese.ts,QObject,Wave port material error!,波端口材料错误！,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_core_Chinese.ts,QObject,Unpaired mesh cannot set in fluid material.,未配对的网格不能设置在流体材料内。,网格,检查网格类型、求解器是否匹配，查看病态网格；适当调整 3D 网格、波端口网格或自适应网格参数。
st_core_Chinese.ts,QObject,the Index of  Max value in interp SweepFreq error.,插值扫描频率中最大值索引错误。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_core_Chinese.ts,QObject,"import Mesh, read Mesh File error .",导入网格时，读取网格文件错误。,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_core_Chinese.ts,QObject,Conductor number detection error.,导体编号检测错误。,几何/选择,检查当前选择模式和对象类型；面/线/点数量是否满足操作要求，曲面、非共面或非闭合曲线常会导致失败。
st_core_Chinese.ts,QObject,arpack solve KO.,arpck求解器失败。,仿真/求解,先运行验证，检查频率、求解器、Domain、材料、端口/激励是否完整；查看详细日志定位失败阶段。
st_core_Chinese.ts,QObject,Please check the Bloch boundary type : 1 or 2 !,请检查Bloch边界类型：1或2！,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
